university_id,semester_group,number_of_students,number_of_managers,teaching_material_utilization,teaching_facility_coverage,teaching_resource_investment,personnel_management_input,management_equipment_input,reward_punishment_innovation,teaching_innovation_frequency,management_mode_innovation,educational_management_activity,building_density,green_space_ratio,surface_temperature,management_efficiency,efficiency_category
U6,semester_2,17707.52071560216,196.48228316755296,59.010495464198236,68.51499903872234,12.226302924442807,3.774438952577224,4.186015463070178,4.959858923728794,7.678006972908479,4.308740642204164,8.20963738191872,0.46336538075932077,22.892795684671242,31.342469836966167,66.53717413660074,very_low
U2,semester_2,12306.09642007127,172.14805987952354,63.59985197577629,57.8987849845511,15.272541627298086,3.6399317675217593,4.609750895993215,7.026990496127377,5.464203579042856,4.243618636425821,7.214920081155217,0.407059234123409,20.36793447250355,33.758422888669955,73.92527453910722,medium
U6,semester_1,9340.066457811758,179.2821981242389,60.71027794645731,59.018406994021156,12.954874429056579,3.5368708691181294,4.102720201119588,4.6782188518321455,5.263710844379412,2.5097083572322054,7.230102186611184,0.5016710702934307,24.21211592848524,30.182812752173394,68.4412099399595,very_low
U1,semester_2,9720.831968510629,208.5294297578755,76.522697537648,63.23046499848654,14.570246207759546,4.42997681367638,4.543628379234544,9.62600852358441,6.064618621441602,4.8655606716148245,10.65414758110104,0.4304025014698202,18.59781620861223,30.216000580684273,78.81030156074772,high
U4,semester_1,13518.72448243254,232.91703494525967,78.22949213879913,72.3947849181934,19.348110198392213,4.09349121595208,5.180273373315213,9.009978661460714,6.595840962901993,4.403696487212228,6.744369907313202,0.4373403020581581,28.043129545880706,29.702361894241932,76.07453750103379,high
U2,semester_2,16506.4387508796,217.54133199264123,75.92419746494791,62.95555349117409,12.597299847085644,3.7739033093006578,3.6105096146400566,5.40212125712027,5.1501029206147475,5.504564845770725,6.0295575696801835,0.27793520506991654,28.38613261232305,27.460718136019306,70.45622029542264,low
U3,semester_1,15367.498930130181,210.0196894269401,85.52484538627179,68.03053527086313,17.212072357343885,5.103584996611647,4.2696178600348,4.325743702409499,8.306962861188763,3.7695534774501787,8.063089501253945,0.3873544694875556,25.95547160346623,28.00368442621129,75.93820425728323,high
U3,semester_2,13227.953157738135,203.59618998382578,82.10501945094043,68.9910605008471,15.71573315821178,4.325838873967345,4.658933597044773,6.836823980768681,3.8617164463515126,5.377102900492231,11.593921447172528,0.4592473665663813,31.226399582303305,28.32466454382412,74.65680848071962,medium
U5,semester_2,10127.291034398786,197.66642282334615,70.50565901054773,60.02467849721445,13.133614318815697,3.055748532165347,4.140818275682194,5.769949301897134,8.756169402695129,3.6212785543265587,7.131848519842382,0.3492287305311128,25.0092472197723,31.391344308922353,69.7989483257771,low
U6,semester_1,11438.556837564729,161.98852787356344,66.18912143944674,63.47743278891704,12.756243763301033,3.3099130326408903,4.815349130916549,5.234623619747641,4.481349433574185,3.539966059425391,6.444870970548085,0.3437272222923305,30.029273966726137,28.22863479424674,68.24301780135765,very_low
U3,semester_1,12508.268469788516,210.68747422339587,75.76215621944108,71.54342453646301,18.78321642929671,3.1902937947828334,5.194433260655897,8.629198370408822,3.6241003374408987,4.826332052931962,7.046679653093687,0.39919089991637197,19.291079292813976,29.84404024799517,71.5639765050777,low
U1,semester_2,13674.623058289835,198.13268743823951,79.98838941588778,74.63211075160838,16.452181941375603,4.205640934806371,5.111134925488147,5.840064015683488,7.149210494314945,4.5532664645971055,7.746185387961622,0.5042084565496087,18.0,28.631122006393895,78.19950657756725,high
U2,semester_1,9924.533893857586,210.45076448799736,67.09029676095282,69.33964840672095,14.949625388821822,3.282276987639781,5.4588933065153435,5.404520917663613,2.5678646748443485,2.9886050556424864,7.660157826670653,0.4338469360413484,18.0,29.26853278247418,70.60930209956373,low
U4,semester_1,12769.284854760434,233.30546063524912,81.61005136669591,73.62974031453979,18.776523792027895,4.247874134019771,4.799600015726757,5.197103534870989,7.068871889071235,5.296647814749046,10.215301357162389,0.34717623168316936,18.0,30.59850430752664,79.21679352278399,high
U2,semester_2,15398.611109067417,175.85431197677275,59.933500419527306,59.80150829585578,15.838948462263122,3.613861587288034,4.512698057551388,4.208018314649053,6.516653046227772,2.5460671356587095,8.754121963286023,0.569253048464103,22.383447175227644,32.09390907051088,69.57347844663242,very_low
U2,semester_1,11695.277259223098,147.72011754581405,72.69138643364347,68.89209722368555,13.924703637633888,2.1,3.6886915933140343,7.388427941982319,2.0,3.4671075693885816,4.544011313766537,0.4563453017785764,18.687178572634558,31.24410780693509,65.6468302710648,very_low
U2,semester_2,11778.072771876869,179.35772928397955,86.06556031474635,67.02208663712896,12.941107825956454,2.9581589042034384,3.728995626917321,6.988378961350342,4.763223937583203,3.965737751631087,6.553697101018719,0.4523260176281618,18.0,28.82205305478679,72.89990262376335,medium
U3,semester_2,14686.609648477694,231.4989761286793,79.71719395292283,72.08219280198631,16.78851033447176,3.6571199534480434,4.153381698737466,5.598122740367456,5.875625710693977,4.891227805695457,10.693823633052839,0.4172811235292396,29.46101613528883,31.323023793053306,77.75386398738378,high
U6,semester_1,11209.705857915718,173.4222543617036,74.34049540202575,65.37886052759728,17.15998971130911,3.3650333141852657,4.157919766619914,3.1455547216118434,2.6732124958175283,1.7865355969634988,7.141066893821777,0.3645210769930134,34.02211354588342,28.89291063815018,67.95186668064979,very_low
U5,semester_2,12913.068339689582,168.64356795381048,55.562962815251254,65.28691470546282,15.720829300474994,3.0668158988767025,4.4210677524509805,4.491263967648462,3.5159828144152536,4.499781129680353,6.63666437514296,0.4689552223386742,33.78275364149016,27.8711949943085,72.8899431618292,medium
U5,semester_2,13024.30527347485,161.08702795984215,65.34957619066851,54.63788160555927,12.13581521474609,2.958466068401901,4.108669548750534,5.779466023330398,7.0574970256440315,4.191380655013598,7.671068026740171,0.5215206754184433,27.70833552045878,30.354798503809338,69.54652249793695,very_low
U1,semester_2,12670.335144848763,175.06389339502357,68.58987324595486,70.0479555507889,16.834700651051584,3.9057888472467157,3.916284239796273,7.751891837523389,4.82726626413207,5.101623496227166,7.724624045890798,0.347494697629895,23.863961196333758,30.034334713597097,76.7079930933598,high
U2,semester_1,14239.936582219954,186.17729513419008,83.47742582359712,65.44391219154171,18.201187700383333,3.5365296559307207,5.158225992752913,4.745785411394751,4.004681946557239,4.314698404957514,8.447408551445172,0.41430804280143585,18.0,28.07859160379295,70.5959083103514,low
U2,semester_2,14001.466236643382,188.16341535740258,55.1,67.65890551700244,9.791123129402994,4.148469450457553,4.563110966210772,7.0735702577708635,3.9297364773870984,2.2018743052267196,7.137370606461705,0.4102457459938226,20.526622769684757,30.25659689048665,69.52881866613961,very_low
U2,semester_2,14045.910332282308,204.7041702017156,85.22416722476454,61.072041831538144,13.386477862070512,3.1716384967869016,4.068338950286745,4.5224823187628145,2.0,3.375572704782486,7.332857222467432,0.3849667336885853,34.329716044453534,28.990750450427242,72.53988306814514,low
U3,semester_1,13794.845723585498,199.40099555941404,73.36504938470965,75.74442716101774,18.436524560697784,3.2475623836786727,4.421013078850828,7.0345411835723,8.988253338431292,2.626359615420462,8.601360247872073,0.3438975878258696,21.773979713731837,28.950577162579037,74.91595806749142,medium
U4,semester_1,12942.409800955249,197.1802562284503,68.98098998047266,67.39921857345996,17.295155369023306,3.8203154690584396,5.290705495703486,7.687464795941539,5.444963158844006,6.262197299138661,7.770572284427518,0.37483541764767747,25.017563790464273,26.51734370781191,78.73033711485843,high
U1,semester_2,11102.940800517865,209.89882580669217,65.5192743943188,68.21393801613216,16.295920780310734,5.021000849721013,3.8736642362737754,8.58528576660206,6.299850135545221,4.868853199806256,7.9567999079023135,0.44765598507991994,22.954877323438744,32.61546447933952,70.87996894935947,low
U6,semester_2,10415.930102008653,184.0198614755713,58.87308438054714,68.36081140985621,14.380038590410592,3.378865140178283,5.425044756278202,4.962559397737474,4.058785394389228,3.13886741214774,6.1117085693682816,0.43444172917220064,21.289028742791693,26.899657770539882,71.24530722090238,low
U4,semester_2,14030.812712208199,207.4562715364132,77.13875787762221,79.59199506375363,16.46777418179676,4.483776974443367,5.548725201217443,5.030590374447154,4.7089981986567055,3.8479784451526546,6.713748922633961,0.3937079657747857,25.405275883297854,31.727339429310398,72.0331203701511,low
U6,semester_2,12007.617928691345,202.9023033916162,55.1,74.62800640575995,13.244285677649188,3.3520575834735973,4.772824091735447,6.533857546295491,5.608321375528233,4.761273034803643,7.392583677769409,0.5362932610875004,26.897340205326334,33.82014627326425,73.51694781893292,medium
U2,semester_1,10292.183155081919,178.53784934647302,59.1557714503545,59.6399181955853,13.322615245161412,4.015635420193959,3.95637801965022,6.588298771037503,4.493618627132279,4.092352091086245,6.41350081114876,0.4601120481965113,19.391041513698703,27.96076222855195,68.96754501823897,very_low
U4,semester_1,12834.271947487712,219.24449604835974,78.24893494605811,69.39831066841892,15.300772927844529,5.002062420884071,5.881602052950237,8.120982287151003,7.310558841178395,3.6697708624962773,10.552006118245465,0.3523016056200143,24.32812549146227,26.728609432045207,72.3724846844598,low
U4,semester_2,13222.459759664061,219.37724176526837,69.83882420788815,72.87352270990407,14.504854422714912,4.214947704148643,5.922573726833605,7.3790171571775325,3.5454739806645024,3.70812092515171,9.268929778896661,0.3998398272038406,18.0,32.26951688925025,77.95587883472312,high
U5,semester_2,10419.509902858097,156.2252139829096,66.5663480036741,64.65160492003999,16.808738928207077,3.306803965941413,4.600132192869583,6.102848697217441,3.039756804244813,2.4105354911127517,3.98815852778676,0.3687169328085302,31.700438850849597,29.514313847907143,68.1712409884764,very_low
U5,semester_1,11871.381198378544,157.44930039523618,67.74058338346882,74.67954202686329,13.57384567612511,3.916253675503021,3.5618906595921227,5.075010957665885,5.787256715734981,3.839228888781781,4.5596722248768415,0.3974614892293877,32.243571740551566,31.170731541485726,69.96294222270312,low
U5,semester_2,10645.832039038292,161.9999218476753,62.02727985516014,54.76578821688534,11.782969626129788,3.936372354444219,3.9621882385455343,6.082782879925739,2.0,4.018761039519947,5.648736981212526,0.4155057481125927,27.478490629405478,28.850035373562438,72.75499754786304,medium
U5,semester_1,13097.949749401465,162.30659716321597,55.316818584665214,61.87975218235573,16.080258419012353,3.200759377975369,3.967385334591514,3.956858653537472,7.551468669595665,2.340951440476755,4.633462185346099,0.47333683015619193,18.0,32.85109977500379,64.32675256994463,very_low
U4,semester_1,11389.196951981232,213.49012891011284,75.05925256521061,73.40736355359084,17.390512260535218,3.6674638544514293,4.734057753746542,6.679940054511363,8.197861236240419,3.954645792825046,8.139399671453852,0.40875772358057366,30.33576809265317,28.924043217204495,74.33574749531682,medium
U6,semester_2,11430.799883174746,188.5149212079485,62.35535890963517,65.53855930092129,13.665051988002633,3.1396679589080696,4.3809409671292725,5.649790686570555,5.437816463293588,3.0852515591823333,5.45894729068059,0.432922481000358,25.639045734397737,29.19820725088282,70.31915051280158,low
U6,semester_2,11056.704449185134,174.0001909516679,68.81441321903336,60.69281537903805,17.24084082178259,3.542967675137885,3.7389020321171973,5.6811738365857165,5.376025015064413,4.989476770134627,5.377568022460714,0.48164842676035524,25.238345354318287,32.76226925001274,70.10782833723377,low
U5,semester_2,11629.251607957141,176.8330928002644,55.1,59.23074569432992,15.768250905394995,2.377739935138611,3.0,5.175453013478233,6.951584632826606,3.4665344552367054,5.334147564349512,0.33976811279581676,30.333885974153283,30.01406232359618,66.55630562296611,very_low
U5,semester_2,11876.736160361885,167.61292753849094,76.38624161053407,69.03603532912847,14.687719951553772,3.320398019447683,4.0511683957352735,3.4293100900563744,4.4918637000913435,3.528504200181293,6.352193503077323,0.46780944955744114,30.609060325909248,28.683539595706698,69.86393735343076,low
U3,semester_2,11986.669885751684,228.22084353185195,77.30981944329609,69.11815922629872,17.538109579582642,3.754562062686292,5.072091795296135,7.774498288346384,5.185328159671897,4.680056263945331,7.53827820635319,0.3323717854593787,20.407757961348025,32.15207443566849,77.785082453239,high
U4,semester_1,12597.839768572854,237.53478621850348,67.91086739691245,67.02176972218788,11.343066483198854,3.570637012702026,4.8324649851424235,6.322897877603043,8.134210470214995,5.626902520829858,8.39259387679412,0.3782901838659681,27.946296867794302,29.334848074360217,75.25369696736846,medium
U1,semester_1,13676.052934434776,192.66009499716546,79.21252839296801,77.74556678285893,14.02834650443735,3.1879466592955996,5.908489230154226,6.33975171980205,8.2435175515681,3.972460188402701,10.362855701090826,0.430427730003482,25.53051251708055,32.49372851558478,74.0905500628651,medium
U3,semester_1,13912.560164290955,217.0913338982327,79.82752807000954,75.23571642511949,15.142164426924507,2.898285128860894,4.6625182742701,8.088115155935657,5.472642107228296,3.9089575480623817,4.821930341180816,0.5159755865626944,26.706821228698697,31.71587510634585,73.33064490341971,medium
U2,semester_2,11433.551286386362,174.38251390682686,69.81170784820253,61.641502486382194,13.883142455662437,3.210132422961984,3.885214744772351,6.378887053414781,5.697510722565737,3.738962509675951,5.8931877147760785,0.4559038568700102,21.11116297679979,29.898675836175293,69.73892836620354,low
U3,semester_2,14781.133921711971,207.59643323883003,73.67268092560722,72.83215016862177,17.82105894015568,3.333124051695715,5.600952125094807,7.040843503608249,4.3658632287480925,4.459334830354179,10.586663184651233,0.511792684965906,26.186104946449408,28.487813230025257,76.23791470990078,high
U4,semester_1,13601.388361016474,248.33147639413787,71.41437853425224,76.01538338966007,19.269849969501646,4.222697486819159,4.408450394293684,8.911841452747456,8.32276423755406,5.352817868155943,8.620277610089088,0.4111098423631009,21.278452982941584,31.127794627725276,76.99479550734853,high
U1,semester_2,16130.362117717917,201.89131259516483,85.65889514915312,69.46009233553423,19.748411651777587,3.6248650126291873,5.004944347448659,7.091456639908207,9.0,5.330972539476523,6.470697509890911,0.4764908929443543,21.291038101906146,29.732273960278928,76.90268116969884,high
U2,semester_1,9504.75749131759,185.5793463188495,73.430235940374,56.71913969587955,14.504789366065076,3.2190392860433916,4.692137076968429,5.706542994003835,3.0749298576737,2.506498388391753,6.720975151060554,0.4686768857774134,18.0,31.284922434269983,67.04248984060345,very_low
U4,semester_2,12623.456094596979,223.84952690687163,74.17502371991473,75.02783730961846,15.043626907473636,3.1168508740646192,5.075613598451221,7.053980716495674,5.87731484986857,6.011909826350348,6.722078497862668,0.4158980102139397,21.999147660343002,27.485944016291818,71.87620808864723,low
U4,semester_1,14612.21904647402,236.59381650888446,75.2839492114291,70.21406840125272,16.1376649483682,3.694438455264383,5.769877546169549,7.323230534949233,6.782009643228466,3.541769436477219,6.51096963383755,0.5165634771733943,18.835292924585083,29.72241273822319,72.79630980415163,medium
U3,semester_2,11972.935713181727,218.94941305002783,75.90193353614947,68.37033700363064,14.395179983638258,3.9348886075724954,4.1531188192503175,7.46489268413733,9.0,6.055381591938018,9.393387153054658,0.41487156968662964,18.0,28.145302748508428,78.18299541305721,high
U5,semester_1,9331.740728933884,165.79983565765357,75.83960081433784,54.659164022636034,9.959140657726994,2.6565364184480598,4.332620635903151,5.9698461352400285,5.504975720275766,4.656503838498341,3.0,0.5073434589813122,23.1136078076977,31.841885969304645,65.44768704497419,very_low
U2,semester_2,13589.238811167783,191.0419615689853,71.8921128373641,63.62416271159197,14.583685509308506,3.399147772469375,4.5973291646801036,6.766939071180405,6.188484548582216,3.878435005236969,5.211585942113731,0.41581585438485946,22.97573754558391,30.304322130071895,74.04087704107174,medium
U5,semester_2,11804.527195949242,166.37766720914104,61.655825585568884,52.452307274916464,12.773706650722366,3.7417675391916,4.5662633134632085,5.159242936231554,3.2847822583250794,3.6602508340191475,7.762236518428602,0.4656745084774198,26.497216610005843,28.783071170423025,69.57184847779234,very_low
U1,semester_1,12016.986477733954,200.23362550224175,74.76819451910815,64.03070723711002,17.55004474159332,4.040645553650624,5.195429431156127,7.349386249554586,6.52704229511836,6.573949653757115,7.587004155909027,0.4063064330707804,20.400035641628776,28.394170416742174,76.39285948601889,high
U4,semester_2,12885.359185876334,201.71392174834958,82.77779593420634,72.83380568943984,17.38584478783322,3.4264249549428554,5.038426338901942,7.498718555556733,7.527413990569815,4.624667704531762,10.194874575896549,0.39911331380059734,26.28809650623046,28.82519295975607,80.23081065660142,high
U3,semester_1,13455.376656843184,212.28618028864116,75.0957125284011,70.4079501227677,15.389474608219993,3.5403969125782773,6.172350698770461,6.741268823149236,5.094763940150253,4.095590561408322,10.081028181900166,0.4567383358864391,26.3134771933095,29.62166263664954,76.68190718404253,high
U6,semester_1,11176.072502606416,161.6133408396021,76.92337043763183,66.17402005044896,12.65158567015693,3.211504867609351,4.726475245002899,5.215112788364421,4.355371807571194,3.0270318516284087,7.068387813144152,0.419751813029136,23.626617243481505,27.763847950924657,69.19953930361685,very_low
U2,semester_2,11061.86274693167,151.91032301217166,64.90265170476485,59.28899560631691,11.413309462039871,4.287301941537483,4.640652451335156,6.236588564772557,4.849024075513541,3.6504925156261687,8.404203943038404,0.41031539366317354,26.147660314636877,29.400527520905992,71.89993785114895,low
U5,semester_2,10263.274853655257,142.02778958733487,63.73156159455422,68.94531961756942,14.326315994864167,4.222036357219782,4.250060292922241,8.436360844725431,5.102088545791819,3.4456384760671965,3.6362696908182373,0.5030659000876729,22.145439918865176,29.604265081286286,72.28642222713042,low
U2,semester_2,11333.135127625994,159.48885178818827,56.10246162900865,63.61192897448512,14.570662125697194,2.632632453250041,4.410149414039852,5.796576290980856,2.0,2.8711262597383005,7.401087723731447,0.4333821653081763,18.0,30.721790873543434,68.80091970087445,very_low
U5,semester_2,14618.48813131682,164.49204469914758,66.9718208144111,55.35214436981757,12.655175825871227,2.826876280531893,4.465475152092722,6.504806566039565,6.363084017029215,2.537081279277282,7.736414077398329,0.43956026683064187,24.264946599230786,28.897243705983254,69.88282682288713,low
U5,semester_2,11499.920040939616,126.4969629654824,78.72642873487074,57.40647297470923,17.667564561087204,2.315158388478317,3.507836815053754,3.0,5.388224358951571,2.26571450325398,4.007771571699893,0.36649666742697884,31.64082716098855,30.197833129291503,72.18061793410644,low
U2,semester_1,10669.29099505418,200.4955466436417,60.00271612383112,63.98636220002616,12.730535822092632,3.4012467096088375,4.144530677015713,7.718491778659482,6.1132126305626215,2.454613828125705,7.8762231359122605,0.36948808309699693,20.790255203115592,30.322797717257036,69.75729313920493,low
U5,semester_1,10119.383467686654,131.48516220054427,58.591153003748154,58.195845682105116,13.51450674448804,2.5922807291886425,3.732048693684325,3.477630707238498,5.09215718896386,3.8690344894199264,6.6634294762326105,0.44266481162635996,18.0,29.50426309828659,63.229440601275165,very_low
U2,semester_1,10921.828544133443,175.20152162308688,66.13387979874958,63.651444934181946,13.658625353719033,3.843975266030888,3.1360987354090892,6.88771039900006,4.739494627596758,4.227802327171918,4.6394344766460485,0.4851686438681294,28.732477432756944,31.665265183045165,70.59341319991199,low
U2,semester_2,14811.40418106288,191.77274811729282,68.58032394749246,61.53849025671607,15.67390499505627,3.602135605468065,4.44701566773311,4.657528753222414,5.529400015525142,3.758718427141532,4.267758941286042,0.3311442558685802,27.76226771925726,24.747764182070483,70.95136263083901,low
U3,semester_2,11277.5411625728,211.00457973505144,74.66852842023289,58.953531663177074,17.05310817050144,3.2770345270176495,5.426924637925146,5.157294092840499,6.359258292416508,4.340381542782074,8.64594434955576,0.42643832133321685,22.37366401237209,27.569350114560116,73.79717321033719,medium
U4,semester_1,13946.091186840353,211.86299405941085,77.25958756045384,76.84005352039982,15.459321063923587,3.489516900814527,5.265271199199696,7.571994647512652,5.139945520155961,4.644753430792072,8.083253979501158,0.2768334954524696,22.920707143726343,28.72917724299697,76.01454460965394,high
U2,semester_1,8872.451734515307,196.842564409257,71.35112818902681,56.62464037494105,14.400994566592692,3.5404979424081704,4.85306201818319,5.963313176324633,5.7794174376811664,5.3792991140575275,8.874873752846828,0.25440591273335955,24.289302260630247,28.45979721798855,66.75187456842207,very_low
U5,semester_2,11451.528864015492,157.53213155902475,70.15781566513976,69.16341912564279,16.77020325012458,3.2240916914191815,4.547903396430583,4.9245341924454555,5.6453595997669,3.7516975752299486,6.044047746129608,0.4495614024468128,28.355781644238363,29.366585865025186,73.82403564253703,medium
U5,semester_1,9879.882292944701,166.96362646523366,59.922858866271085,63.80308489531401,11.812601504316785,3.0101551886926634,4.753787585997459,4.188496511975005,6.0492778811014825,4.285374946444148,7.838092819571659,0.4497147040920629,43.69437457933111,30.51932024820411,68.14629304253087,very_low
U2,semester_1,13484.177845876444,162.18559432494988,64.51876661468458,74.97137106917661,16.819464071960493,3.3936861693123683,3.7306079011899143,5.009492716898823,5.441585479175557,3.8714065461483553,6.50444504168087,0.4103981469167803,22.0482909935578,27.632221374445752,69.44173187655208,very_low
U3,semester_1,12631.000294103318,216.47875091294543,69.80528863822224,65.68981285296184,19.259781005023417,4.5424010875282,4.319328181841747,8.194591663421914,6.17796019550422,4.994502041327858,8.928754507628279,0.47426924680923027,23.371060426669384,32.705531639407795,72.2905149248919,low
U3,semester_1,12460.619952306837,229.14457462558005,78.74111336041767,74.50687347704927,15.204909423224695,3.212718269182454,4.636866311092733,6.049684406605403,7.531357024105569,5.6624862909216604,7.821126435486844,0.49828051709773213,30.010489116937027,30.48849369697897,75.75541117058384,medium
U3,semester_2,13538.176984924958,193.70625394792313,73.56887969360201,74.71694350881369,16.814364722484676,3.0106602365209425,4.0763860893789445,5.023221969761653,7.0744996720999165,6.804792300552408,10.552785795845548,0.3153007851093592,33.593460286403335,30.06368412081332,71.28714757833592,low
U4,semester_2,13809.627585888134,209.37954470543386,78.89970980090023,71.92394511048546,10.375314090944727,3.9335316205356525,5.6108123649613715,7.613370335911202,6.258302377391869,6.447523898902972,8.812923405531961,0.4227459333212813,27.246755620289036,30.334776275992382,75.14699325695527,medium
U6,semester_1,8543.183173788304,186.93574073436173,55.368524884907174,61.80967906611845,14.477777389738783,3.503071406747635,4.237948600940315,5.059811749825327,6.492886103786269,4.013485444596002,5.293626474997518,0.4415195577032468,27.837895005151672,32.66537961349754,67.38998847298309,very_low
U5,semester_1,11591.606851307295,157.50708762497865,64.95019843411707,69.4735876761879,16.94878046643056,3.925322208078667,4.7060319140183715,3.4366858488759844,5.5820314638701785,2.118561668150126,3.261723700991565,0.4551386770233188,28.64741510317981,31.36225162983864,68.63961243887998,very_low
U4,semester_2,15011.48035185757,224.5808677984577,75.614985020016,69.67213656051472,21.92467995300533,3.3857864211896596,5.3526475334632355,5.99857132082741,9.0,5.65442176761521,7.031421991198912,0.42686662644937806,22.845204193726225,29.22184455961637,80.57932717479395,high
U5,semester_2,10920.332901634547,203.21650926609934,82.91887616032842,55.793979263930694,10.71386824442567,2.5858071475420585,4.03967137269224,6.341130817275304,5.743372706415212,3.6026668587252653,6.891255833601148,0.40392021075701035,25.349075291350328,29.70063424223589,73.36212354095646,medium
U5,semester_2,10855.855519894018,144.73416419250768,57.994622518815746,59.36412738227828,13.241290086088506,4.085237032010107,4.519132287665075,3.9005211386187852,3.698560893926011,4.865520282497961,7.967070476609477,0.4435331944339018,23.54482126934211,32.00144068998281,70.33497775539038,low
U2,semester_1,10464.861812483474,164.7630210167181,62.02797708160842,64.22177209172509,11.896910393899951,3.803173800965574,3.747690409752691,9.516928440573809,4.6283628425729155,3.907625676204682,4.33639858296874,0.5059289818884306,27.66505281186226,30.79604615948093,72.30890321360094,low
U4,semester_2,14585.558035721351,196.2419596793784,69.82264817322329,74.45853815961829,16.277683585178107,3.7420028002360524,6.0833767970659975,6.000637086604848,6.558815940887123,5.725613305710967,9.708863252207053,0.38989520509702347,20.504380966357935,27.102893295893978,81.32396004423315,high
U3,semester_2,12165.08122354519,188.8189974166395,83.12753870638856,76.24300673512491,17.729152528845155,4.872320572520712,4.920723646105966,10.0,5.96007756388056,4.905656057456723,7.38436071155279,0.4400578768657095,28.12779707877956,29.611508869380952,77.74906355856486,high
U6,semester_2,9160.234699985602,167.63763805924444,72.60658762164726,62.18094472536936,14.88434069420401,2.876621060541693,4.393113972371363,8.146799430355621,4.643647850284036,4.1176701314125985,3.6403073850669565,0.5230506351186516,21.63826952786857,32.584666228249226,68.08873526129737,very_low
U3,semester_1,10496.94164984239,225.96974106005612,72.04151354687502,64.93566835690285,17.082408200330452,3.5002859616645514,4.709541675200608,7.885883411935317,4.512061451345314,3.687069564796982,8.377704942513128,0.47289750955354404,29.750683245218376,28.82496240302356,74.99216556329026,medium
U2,semester_1,12470.178460056426,181.45609255589275,55.27084354742609,68.97207914182347,17.01764927156835,3.694511100031065,3.7762737422901966,6.633632762395152,6.661829788907968,5.468764212380817,5.091014851397279,0.3996389330414828,27.531016227980285,29.64495579981302,74.29947721346741,medium
U6,semester_1,12100.77595632752,145.7954238792662,71.27800344820824,80.26283175751387,13.879764527424305,3.208936354740439,4.901942422672951,7.774782422606743,6.6950014300986345,1.4506319993992287,7.47237430230309,0.5809009563740158,26.64502596164583,29.012241911679318,75.2131281103942,medium
U4,semester_1,14322.513626156973,205.72994846350304,73.06579582607893,80.1098459042645,15.329002366049348,3.461103144382178,5.031401971547276,7.57006103650081,5.73243413146122,3.0707022453133663,6.694195047525794,0.46914726391620903,21.078098592547526,31.246687416829687,70.90281904793294,low
U4,semester_2,13791.082225359438,205.42991192219793,62.36563254813805,71.67687288462203,16.882795066428937,3.93575199354423,6.708877874014424,8.686172403014936,7.634155017302646,3.713073135800866,7.329061224558833,0.39345744842959285,18.0,30.998660094918513,76.07720493890294,high
U5,semester_2,10615.810125164697,138.62071533606846,69.9993065826688,71.15540777742847,15.730877567493058,2.1,3.0,3.989770675948597,2.357818696756168,3.4684335806396147,6.647320298401872,0.36332101879324047,31.696742517352998,29.988960866729645,67.36391072418384,very_low
U4,semester_1,13473.705163831099,213.76059905369985,75.97005666321857,72.58873310131196,16.768453255552377,3.8062045279173393,5.588980808065014,6.279557989441713,4.948396773774446,7.0,6.963908374306752,0.4041817619959647,18.0,30.442281571205793,76.68531305837644,high
U5,semester_2,10363.179844688048,174.67131911439296,61.95977211803963,66.12899737972447,12.965219409717028,2.5663481587130867,4.166466440361903,5.361784467964171,6.275687843729703,3.834832113410569,6.769235353524635,0.459600991991968,24.65427260665488,29.001566519942745,71.03161281054193,low
U4,semester_2,14043.32453601577,210.52391171290995,74.81372561561722,75.13775725620937,13.563786506201765,3.5107064467432103,4.276970503567527,9.402904597011396,7.774576668387784,2.4104268491839136,5.527680845161015,0.39139488977599873,19.467947820427664,27.87005621563039,72.8884692215089,medium
U4,semester_1,12501.426983865244,194.3444703102009,82.20191153213857,67.32390076816175,17.56319847687108,3.795917342178539,4.339610353403177,6.1890778214928055,8.560762564528305,4.934994542142251,6.435981158652656,0.41546695761483854,20.829444591956882,34.7,72.79870226391422,medium
U5,semester_1,11859.436530845249,166.63230911017843,67.29416588820858,56.53848801176353,11.507339640415163,3.4617163183966007,4.782155240525729,3.801191299269988,5.866382827525342,2.862661708418735,5.968881166237488,0.5199168922400562,29.044990056421128,31.623441100415544,68.77907122266576,very_low
U5,semester_1,8200.0,185.3199780397598,61.238638614993725,68.4004965291484,12.35461143213147,3.0853772306828353,5.552477214022474,4.757420545503554,6.747147967484251,3.4630315049485616,6.686925743605212,0.4458326717891963,30.600510182061072,28.536832362930408,71.70823957781684,low
U2,semester_1,13740.329940461435,184.8908348947634,72.2813516027275,61.31609163936184,14.201350054029964,2.4485015383703925,3.0,6.9967441625978,3.8012666035948426,3.3537029149381747,4.1724166591212555,0.33454560152179724,23.63659256352523,28.150364481186358,68.00019680099992,very_low
U3,semester_1,13762.22541097716,180.14020209501467,73.6490146632352,79.96937154864516,16.15156802508284,2.797349518497815,6.482444582599167,7.8090231655214675,6.2042282265337105,4.247714415226734,10.048594430270288,0.3897708840499522,30.752491180926786,30.148298203939806,72.64927580292398,medium
U6,semester_1,10864.416821709025,159.22598287332232,78.79342171230427,65.4032726458753,12.525013916329202,3.2932419922318545,3.0,4.0888855608731145,5.240289046256505,4.601978358787945,3.0,0.4184812564620901,31.698426364736953,26.999277215779564,71.81663413408462,low
